cls,field,col2
RenderingHints,VALUE_ALPHA_INTERPOLATION_QUALITY,Object
RenderingHints,VALUE_ALPHA_INTERPOLATION_SPEED,Object
RenderingHints,KEY_ALPHA_INTERPOLATION,Key
RenderingHints,VALUE_INTERPOLATION_BICUBIC,Object
RenderingHints,VALUE_INTERPOLATION_BILINEAR,Object
RenderingHints,VALUE_INTERPOLATION_NEAREST_NEIGHBOR,Object
RenderingHints,KEY_INTERPOLATION,Key
RenderingHints,VALUE_FRACTIONALMETRICS_DEFAULT,Object
RenderingHints,VALUE_FRACTIONALMETRICS_ON,Object
RenderingHints,VALUE_FRACTIONALMETRICS_OFF,Object
RenderingHints,KEY_FRACTIONALMETRICS,Key
RenderingHints,KEY_TEXT_LCD_CONTRAST,Key
RenderingHints,VALUE_TEXT_ANTIALIAS_LCD_VBGR,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_LCD_VRGB,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_LCD_HBGR,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_LCD_HRGB,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_GASP,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_DEFAULT,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_OFF,Object
RenderingHints,VALUE_TEXT_ANTIALIAS_ON,Object
RenderingHints,KEY_TEXT_ANTIALIASING,Key
RenderingHints,VALUE_DITHER_DEFAULT,Object
RenderingHints,VALUE_DITHER_ENABLE,Object
RenderingHints,VALUE_DITHER_DISABLE,Object
RenderingHints,KEY_DITHERING,Key
RenderingHints,VALUE_RENDER_DEFAULT,Object
RenderingHints,VALUE_RENDER_QUALITY,Object
RenderingHints,VALUE_RENDER_SPEED,Object
RenderingHints,KEY_RENDERING,Key
RenderingHints,VALUE_ANTIALIAS_DEFAULT,Object
RenderingHints,VALUE_ANTIALIAS_OFF,Object
RenderingHints,VALUE_ANTIALIAS_ON,Object
RenderingHints,KEY_ANTIALIASING,Key
RenderingHints,hintmap,"HashMap<Object,Object>"
BasicStroke,dash_phase,float
BasicStroke,dash,float[]
BasicStroke,miterlimit,float
BasicStroke,cap,int
BasicStroke,join,int
BasicStroke,width,float
BasicStroke,CAP_SQUARE,int
BasicStroke,CAP_ROUND,int
BasicStroke,CAP_BUTT,int
BasicStroke,JOIN_BEVEL,int
BasicStroke,JOIN_ROUND,int
BasicStroke,JOIN_MITER,int
FlipContents,COPIED,FlipContents
FlipContents,PRIOR,FlipContents
FlipContents,BACKGROUND,FlipContents
FlipContents,UNDEFINED,FlipContents
Button,actionListener,ActionListener
Button,actionCommand,String
Button,label,String
Button,accessibleContext,AccessibleContext
Button,eventCache,EventQueueItem[]
Button,backgroundEraseDisabled,boolean
Button,isPacked,boolean
Button,RIGHT_ALIGNMENT,float
Button,LEFT_ALIGNMENT,float
Button,BOTTOM_ALIGNMENT,float
Button,CENTER_ALIGNMENT,float
Button,TOP_ALIGNMENT,float
Button,incRate,int
Button,isInc,boolean
Button,eventMask,long
Button,windowFocusListenerK,String
Button,windowStateListenerK,String
Button,hierarchyBoundsListenerK,String
Button,hierarchyListenerK,String
Button,inputMethodListenerK,String
Button,windowListenerK,String
Button,ownedWindowK,String
Button,textListenerK,String
Button,mouseWheelListenerK,String
Button,mouseMotionListenerK,String
Button,mouseListenerK,String
Button,keyListenerK,String
Button,itemListenerK,String
Button,focusListenerK,String
Button,containerListenerK,String
Button,componentListenerK,String
Button,adjustmentListenerK,String
Button,actionListenerK,String
Button,windowClosingException,RuntimeException
Button,inputMethodListener,InputMethodListener
Button,mouseWheelListener,MouseWheelListener
Button,mouseMotionListener,MouseMotionListener
Button,mouseListener,MouseListener
Button,keyListener,KeyListener
Button,hierarchyBoundsListener,HierarchyBoundsListener
Button,hierarchyListener,HierarchyListener
Button,focusListener,FocusListener
Button,componentListener,ComponentListener
Button,newEventsOnly,boolean
Button,componentOrientation,ComponentOrientation
Button,maxSizeSet,boolean
Button,maxSize,Dimension
Button,prefSizeSet,boolean
Button,prefSize,Dimension
Button,minSizeSet,boolean
Button,minSize,Dimension
Button,LOCK,Object
Button,focusTraversalKeys,Set<AWTKeyStroke>[]
Button,popups,Vector<PopupMenu>
Button,dropTarget,DropTarget
Button,enabled,boolean
Button,visible,boolean
Button,ignoreRepaint,boolean
Button,bufferStrategy,BufferStrategy
Button,locale,Locale
Button,cursor,Cursor
Button,peerFont,Font
Button,font,Font
Button,background,Color
Button,foreground,Color
Button,height,int
Button,width,int
Button,y,int
Button,x,int
Button,appContext,AppContext
Button,parent,Container
Button,peer,ComponentPeer
Component,accessibleContext,AccessibleContext
Component,eventCache,EventQueueItem[]
Component,backgroundEraseDisabled,boolean
Component,isPacked,boolean
Component,RIGHT_ALIGNMENT,float
Component,LEFT_ALIGNMENT,float
Component,BOTTOM_ALIGNMENT,float
Component,CENTER_ALIGNMENT,float
Component,TOP_ALIGNMENT,float
Component,incRate,int
Component,isInc,boolean
Component,eventMask,long
Component,windowFocusListenerK,String
Component,windowStateListenerK,String
Component,hierarchyBoundsListenerK,String
Component,hierarchyListenerK,String
Component,inputMethodListenerK,String
Component,windowListenerK,String
Component,ownedWindowK,String
Component,textListenerK,String
Component,mouseWheelListenerK,String
Component,mouseMotionListenerK,String
Component,mouseListenerK,String
Component,keyListenerK,String
Component,itemListenerK,String
Component,focusListenerK,String
Component,containerListenerK,String
Component,componentListenerK,String
Component,adjustmentListenerK,String
Component,actionListenerK,String
Component,windowClosingException,RuntimeException
Component,inputMethodListener,InputMethodListener
Component,mouseWheelListener,MouseWheelListener
Component,mouseMotionListener,MouseMotionListener
Component,mouseListener,MouseListener
Component,keyListener,KeyListener
Component,hierarchyBoundsListener,HierarchyBoundsListener
Component,hierarchyListener,HierarchyListener
Component,focusListener,FocusListener
Component,componentListener,ComponentListener
Component,newEventsOnly,boolean
Component,componentOrientation,ComponentOrientation
Component,maxSizeSet,boolean
Component,maxSize,Dimension
Component,prefSizeSet,boolean
Component,prefSize,Dimension
Component,minSizeSet,boolean
Component,minSize,Dimension
Component,LOCK,Object
Component,focusTraversalKeys,Set<AWTKeyStroke>[]
Component,popups,Vector<PopupMenu>
Component,dropTarget,DropTarget
Component,enabled,boolean
Component,visible,boolean
Component,ignoreRepaint,boolean
Component,bufferStrategy,BufferStrategy
Component,locale,Locale
Component,cursor,Cursor
Component,peerFont,Font
Component,font,Font
Component,background,Color
Component,foreground,Color
Component,height,int
Component,width,int
Component,y,int
Component,x,int
Component,appContext,AppContext
Component,parent,Container
Component,peer,ComponentPeer
AccessibleContext,accessibleDescription,String
AccessibleContext,accessibleName,String
AccessibleContext,accessibleParent,Accessible
AccessibleContext,ACCESSIBLE_COMPONENT_BOUNDS_CHANGED,String
AccessibleContext,ACCESSIBLE_TEXT_ATTRIBUTES_CHANGED,String
AccessibleContext,ACCESSIBLE_INVALIDATE_CHILDREN,String
AccessibleContext,ACCESSIBLE_TEXT_PROPERTY,String
AccessibleContext,ACCESSIBLE_HYPERTEXT_OFFSET,String
AccessibleContext,ACCESSIBLE_ACTION_PROPERTY,String
AccessibleContext,ACCESSIBLE_TABLE_COLUMN_DESCRIPTION_CHANGED,String
AccessibleContext,ACCESSIBLE_TABLE_COLUMN_HEADER_CHANGED,String
AccessibleContext,ACCESSIBLE_TABLE_ROW_DESCRIPTION_CHANGED,String
AccessibleContext,ACCESSIBLE_TABLE_ROW_HEADER_CHANGED,String
AccessibleContext,ACCESSIBLE_TABLE_MODEL_CHANGED,String
AccessibleContext,ACCESSIBLE_TABLE_SUMMARY_CHANGED,String
AccessibleContext,ACCESSIBLE_TABLE_CAPTION_CHANGED,String
AccessibleContext,ACCESSIBLE_ACTIVE_DESCENDANT_PROPERTY,String
AccessibleContext,ACCESSIBLE_CHILD_PROPERTY,String
AccessibleContext,ACCESSIBLE_VISIBLE_DATA_PROPERTY,String
AccessibleContext,ACCESSIBLE_CARET_PROPERTY,String
AccessibleContext,ACCESSIBLE_SELECTION_PROPERTY,String
AccessibleContext,ACCESSIBLE_VALUE_PROPERTY,String
AccessibleContext,ACCESSIBLE_STATE_PROPERTY,String
AccessibleContext,ACCESSIBLE_DESCRIPTION_PROPERTY,String
AccessibleContext,ACCESSIBLE_NAME_PROPERTY,String
ActionEvent,RESERVED_ID_MAX,int
ActionEvent,WINDOW_FOCUS_EVENT_MASK,long
ActionEvent,WINDOW_STATE_EVENT_MASK,long
ActionEvent,MOUSE_WHEEL_EVENT_MASK,long
ActionEvent,HIERARCHY_BOUNDS_EVENT_MASK,long
ActionEvent,HIERARCHY_EVENT_MASK,long
ActionEvent,INVOCATION_EVENT_MASK,long
ActionEvent,PAINT_EVENT_MASK,long
ActionEvent,INPUT_METHODS_ENABLED_MASK,long
ActionEvent,INPUT_METHOD_EVENT_MASK,long
ActionEvent,TEXT_EVENT_MASK,long
ActionEvent,ITEM_EVENT_MASK,long
ActionEvent,ADJUSTMENT_EVENT_MASK,long
ActionEvent,ACTION_EVENT_MASK,long
ActionEvent,WINDOW_EVENT_MASK,long
ActionEvent,MOUSE_MOTION_EVENT_MASK,long
ActionEvent,MOUSE_EVENT_MASK,long
ActionEvent,KEY_EVENT_MASK,long
ActionEvent,FOCUS_EVENT_MASK,long
ActionEvent,CONTAINER_EVENT_MASK,long
ActionEvent,COMPONENT_EVENT_MASK,long
ActionEvent,isPosted,boolean
ActionEvent,focusManagerIsDispatching,boolean
ActionEvent,consumed,boolean
ActionEvent,id,int
ActionEvent,modifiers,int
ActionEvent,when,long
ActionEvent,actionCommand,String
ActionEvent,ACTION_PERFORMED,int
ActionEvent,ACTION_LAST,int
ActionEvent,ACTION_FIRST,int
ActionEvent,ALT_MASK,int
ActionEvent,META_MASK,int
ActionEvent,CTRL_MASK,int
ActionEvent,SHIFT_MASK,int
ActionEvent,source,Object
HeadlessException,serialVersionUID,long
HeadlessException,serialVersionUID,long
HeadlessException,serialVersionUID,long
Canvas,accessibleContext,AccessibleContext
Canvas,eventCache,EventQueueItem[]
Canvas,backgroundEraseDisabled,boolean
Canvas,isPacked,boolean
Canvas,RIGHT_ALIGNMENT,float
Canvas,LEFT_ALIGNMENT,float
Canvas,BOTTOM_ALIGNMENT,float
Canvas,CENTER_ALIGNMENT,float
Canvas,TOP_ALIGNMENT,float
Canvas,incRate,int
Canvas,isInc,boolean
Canvas,eventMask,long
Canvas,windowFocusListenerK,String
Canvas,windowStateListenerK,String
Canvas,hierarchyBoundsListenerK,String
Canvas,hierarchyListenerK,String
Canvas,inputMethodListenerK,String
Canvas,windowListenerK,String
Canvas,ownedWindowK,String
Canvas,textListenerK,String
Canvas,mouseWheelListenerK,String
Canvas,mouseMotionListenerK,String
Canvas,mouseListenerK,String
Canvas,keyListenerK,String
Canvas,itemListenerK,String
Canvas,focusListenerK,String
Canvas,containerListenerK,String
Canvas,componentListenerK,String
Canvas,adjustmentListenerK,String
Canvas,actionListenerK,String
Canvas,windowClosingException,RuntimeException
Canvas,inputMethodListener,InputMethodListener
Canvas,mouseWheelListener,MouseWheelListener
Canvas,mouseMotionListener,MouseMotionListener
Canvas,mouseListener,MouseListener
Canvas,keyListener,KeyListener
Canvas,hierarchyBoundsListener,HierarchyBoundsListener
Canvas,hierarchyListener,HierarchyListener
Canvas,focusListener,FocusListener
Canvas,componentListener,ComponentListener
Canvas,newEventsOnly,boolean
Canvas,componentOrientation,ComponentOrientation
Canvas,maxSizeSet,boolean
Canvas,maxSize,Dimension
Canvas,prefSizeSet,boolean
Canvas,prefSize,Dimension
Canvas,minSizeSet,boolean
Canvas,minSize,Dimension
Canvas,LOCK,Object
Canvas,focusTraversalKeys,Set<AWTKeyStroke>[]
Canvas,popups,Vector<PopupMenu>
Canvas,dropTarget,DropTarget
Canvas,enabled,boolean
Canvas,visible,boolean
Canvas,ignoreRepaint,boolean
Canvas,bufferStrategy,BufferStrategy
Canvas,locale,Locale
Canvas,cursor,Cursor
Canvas,peerFont,Font
Canvas,font,Font
Canvas,background,Color
Canvas,foreground,Color
Canvas,height,int
Canvas,width,int
Canvas,y,int
Canvas,x,int
Canvas,appContext,AppContext
Canvas,parent,Container
Canvas,peer,ComponentPeer
Checkbox,itemListener,ItemListener
Checkbox,group,CheckboxGroup
Checkbox,state,boolean
Checkbox,label,String
Checkbox,accessibleContext,AccessibleContext
Checkbox,eventCache,EventQueueItem[]
Checkbox,backgroundEraseDisabled,boolean
Checkbox,isPacked,boolean
Checkbox,RIGHT_ALIGNMENT,float
Checkbox,LEFT_ALIGNMENT,float
Checkbox,BOTTOM_ALIGNMENT,float
Checkbox,CENTER_ALIGNMENT,float
Checkbox,TOP_ALIGNMENT,float
Checkbox,incRate,int
Checkbox,isInc,boolean
Checkbox,eventMask,long
Checkbox,windowFocusListenerK,String
Checkbox,windowStateListenerK,String
Checkbox,hierarchyBoundsListenerK,String
Checkbox,hierarchyListenerK,String
Checkbox,inputMethodListenerK,String
Checkbox,windowListenerK,String
Checkbox,ownedWindowK,String
Checkbox,textListenerK,String
Checkbox,mouseWheelListenerK,String
Checkbox,mouseMotionListenerK,String
Checkbox,mouseListenerK,String
Checkbox,keyListenerK,String
Checkbox,itemListenerK,String
Checkbox,focusListenerK,String
Checkbox,containerListenerK,String
Checkbox,componentListenerK,String
Checkbox,adjustmentListenerK,String
Checkbox,actionListenerK,String
Checkbox,windowClosingException,RuntimeException
Checkbox,inputMethodListener,InputMethodListener
Checkbox,mouseWheelListener,MouseWheelListener
Checkbox,mouseMotionListener,MouseMotionListener
Checkbox,mouseListener,MouseListener
Checkbox,keyListener,KeyListener
Checkbox,hierarchyBoundsListener,HierarchyBoundsListener
Checkbox,hierarchyListener,HierarchyListener
Checkbox,focusListener,FocusListener
Checkbox,componentListener,ComponentListener
Checkbox,newEventsOnly,boolean
Checkbox,componentOrientation,ComponentOrientation
Checkbox,maxSizeSet,boolean
Checkbox,maxSize,Dimension
Checkbox,prefSizeSet,boolean
Checkbox,prefSize,Dimension
Checkbox,minSizeSet,boolean
Checkbox,minSize,Dimension
Checkbox,LOCK,Object
Checkbox,focusTraversalKeys,Set<AWTKeyStroke>[]
Checkbox,popups,Vector<PopupMenu>
Checkbox,dropTarget,DropTarget
Checkbox,enabled,boolean
Checkbox,visible,boolean
Checkbox,ignoreRepaint,boolean
Checkbox,bufferStrategy,BufferStrategy
Checkbox,locale,Locale
Checkbox,cursor,Cursor
Checkbox,peerFont,Font
Checkbox,font,Font
Checkbox,background,Color
Checkbox,foreground,Color
Checkbox,height,int
Checkbox,width,int
Checkbox,y,int
Checkbox,x,int
Checkbox,appContext,AppContext
Checkbox,parent,Container
Checkbox,peer,ComponentPeer
ItemEvent,RESERVED_ID_MAX,int
ItemEvent,WINDOW_FOCUS_EVENT_MASK,long
ItemEvent,WINDOW_STATE_EVENT_MASK,long
ItemEvent,MOUSE_WHEEL_EVENT_MASK,long
ItemEvent,HIERARCHY_BOUNDS_EVENT_MASK,long
ItemEvent,HIERARCHY_EVENT_MASK,long
ItemEvent,INVOCATION_EVENT_MASK,long
ItemEvent,PAINT_EVENT_MASK,long
ItemEvent,INPUT_METHODS_ENABLED_MASK,long
ItemEvent,INPUT_METHOD_EVENT_MASK,long
ItemEvent,TEXT_EVENT_MASK,long
ItemEvent,ITEM_EVENT_MASK,long
ItemEvent,ADJUSTMENT_EVENT_MASK,long
ItemEvent,ACTION_EVENT_MASK,long
ItemEvent,WINDOW_EVENT_MASK,long
ItemEvent,MOUSE_MOTION_EVENT_MASK,long
ItemEvent,MOUSE_EVENT_MASK,long
ItemEvent,KEY_EVENT_MASK,long
ItemEvent,FOCUS_EVENT_MASK,long
ItemEvent,CONTAINER_EVENT_MASK,long
ItemEvent,COMPONENT_EVENT_MASK,long
ItemEvent,isPosted,boolean
ItemEvent,focusManagerIsDispatching,boolean
ItemEvent,consumed,boolean
ItemEvent,id,int
ItemEvent,stateChange,int
ItemEvent,item,Object
ItemEvent,DESELECTED,int
ItemEvent,SELECTED,int
ItemEvent,ITEM_STATE_CHANGED,int
ItemEvent,ITEM_LAST,int
ItemEvent,ITEM_FIRST,int
ItemEvent,source,Object
CheckboxGroup,selectedCheckbox,Checkbox
CheckboxMenuItem,itemListener,ItemListener
CheckboxMenuItem,state,boolean
CheckboxMenuItem,accessibleContext,AccessibleContext
CheckboxMenuItem,itemListenerK,String
CheckboxMenuItem,actionListenerK,String
CheckboxMenuItem,newEventsOnly,boolean
CheckboxMenuItem,font,Font
CheckboxMenuItem,appContext,AppContext
CheckboxMenuItem,parent,MenuContainer
CheckboxMenuItem,peer,MenuComponentPeer
CheckboxMenuItem,actionListener,ActionListener
CheckboxMenuItem,eventMask,long
CheckboxMenuItem,actionCommand,String
CheckboxMenuItem,label,String
CheckboxMenuItem,enabled,boolean
MenuItem,accessibleContext,AccessibleContext
MenuItem,itemListenerK,String
MenuItem,actionListenerK,String
MenuItem,newEventsOnly,boolean
MenuItem,font,Font
MenuItem,appContext,AppContext
MenuItem,parent,MenuContainer
MenuItem,peer,MenuComponentPeer
MenuItem,actionListener,ActionListener
MenuItem,eventMask,long
MenuItem,actionCommand,String
MenuItem,label,String
MenuItem,enabled,boolean
Choice,itemListener,ItemListener
Choice,selectedIndex,int
Choice,pItems,Vector<String>
Choice,accessibleContext,AccessibleContext
Choice,eventCache,EventQueueItem[]
Choice,backgroundEraseDisabled,boolean
Choice,isPacked,boolean
Choice,RIGHT_ALIGNMENT,float
Choice,LEFT_ALIGNMENT,float
Choice,BOTTOM_ALIGNMENT,float
Choice,CENTER_ALIGNMENT,float
Choice,TOP_ALIGNMENT,float
Choice,incRate,int
Choice,isInc,boolean
Choice,eventMask,long
Choice,windowFocusListenerK,String
Choice,windowStateListenerK,String
Choice,hierarchyBoundsListenerK,String
Choice,hierarchyListenerK,String
Choice,inputMethodListenerK,String
Choice,windowListenerK,String
Choice,ownedWindowK,String
Choice,textListenerK,String
Choice,mouseWheelListenerK,String
Choice,mouseMotionListenerK,String
Choice,mouseListenerK,String
Choice,keyListenerK,String
Choice,itemListenerK,String
Choice,focusListenerK,String
Choice,containerListenerK,String
Choice,componentListenerK,String
Choice,adjustmentListenerK,String
Choice,actionListenerK,String
Choice,windowClosingException,RuntimeException
Choice,inputMethodListener,InputMethodListener
Choice,mouseWheelListener,MouseWheelListener
Choice,mouseMotionListener,MouseMotionListener
Choice,mouseListener,MouseListener
Choice,keyListener,KeyListener
Choice,hierarchyBoundsListener,HierarchyBoundsListener
Choice,hierarchyListener,HierarchyListener
Choice,focusListener,FocusListener
Choice,componentListener,ComponentListener
Choice,newEventsOnly,boolean
Choice,componentOrientation,ComponentOrientation
Choice,maxSizeSet,boolean
Choice,maxSize,Dimension
Choice,prefSizeSet,boolean
Choice,prefSize,Dimension
Choice,minSizeSet,boolean
Choice,minSize,Dimension
Choice,LOCK,Object
Choice,focusTraversalKeys,Set<AWTKeyStroke>[]
Choice,popups,Vector<PopupMenu>
Choice,dropTarget,DropTarget
Choice,enabled,boolean
Choice,visible,boolean
Choice,ignoreRepaint,boolean
Choice,bufferStrategy,BufferStrategy
Choice,locale,Locale
Choice,cursor,Cursor
Choice,peerFont,Font
Choice,font,Font
Choice,background,Color
Choice,foreground,Color
Choice,height,int
Choice,width,int
Choice,y,int
Choice,x,int
Choice,appContext,AppContext
Choice,parent,Container
Choice,peer,ComponentPeer
Vector,capacityIncrement,int
Vector,elementCount,int
Vector,elementData,Object[]
Color,value,int
Color,BLUE,Color
Color,blue,Color
Color,CYAN,Color
Color,cyan,Color
Color,MAGENTA,Color
Color,magenta,Color
Color,GREEN,Color
Color,green,Color
Color,YELLOW,Color
Color,yellow,Color
Color,ORANGE,Color
Color,orange,Color
Color,PINK,Color
Color,pink,Color
Color,RED,Color
Color,red,Color
Color,BLACK,Color
Color,black,Color
Color,DARK_GRAY,Color
Color,darkGray,Color
Color,GRAY,Color
Color,gray,Color
Color,LIGHT_GRAY,Color
Color,lightGray,Color
Color,WHITE,Color
Color,white,Color
Rectangle,height,int
Rectangle,width,int
Rectangle,y,int
Rectangle,x,int
Rectangle,OUT_BOTTOM,int
Rectangle,OUT_RIGHT,int
Rectangle,OUT_TOP,int
Rectangle,OUT_LEFT,int
Rectangle2D,OUT_BOTTOM,int
Rectangle2D,OUT_RIGHT,int
Rectangle2D,OUT_TOP,int
Rectangle2D,OUT_LEFT,int
AffineTransform,state,int
AffineTransform,m12,double
AffineTransform,m02,double
AffineTransform,m11,double
AffineTransform,m01,double
AffineTransform,m10,double
AffineTransform,m00,double
AffineTransform,APPLY_SHEAR,int
AffineTransform,APPLY_SCALE,int
AffineTransform,APPLY_TRANSLATE,int
AffineTransform,APPLY_IDENTITY,int
AffineTransform,TYPE_GENERAL_TRANSFORM,int
AffineTransform,TYPE_MASK_ROTATION,int
AffineTransform,TYPE_GENERAL_ROTATION,int
AffineTransform,TYPE_QUADRANT_ROTATION,int
AffineTransform,TYPE_FLIP,int
AffineTransform,TYPE_MASK_SCALE,int
AffineTransform,TYPE_GENERAL_SCALE,int
AffineTransform,TYPE_UNIFORM_SCALE,int
AffineTransform,TYPE_TRANSLATION,int
AffineTransform,TYPE_IDENTITY,int
ColorSpace,CS_GRAY,int
ColorSpace,CS_PYCC,int
ColorSpace,CS_CIEXYZ,int
ColorSpace,CS_LINEAR_RGB,int
ColorSpace,CS_sRGB,int
ColorSpace,TYPE_FCLR,int
ColorSpace,TYPE_ECLR,int
ColorSpace,TYPE_DCLR,int
ColorSpace,TYPE_CCLR,int
ColorSpace,TYPE_BCLR,int
ColorSpace,TYPE_ACLR,int
ColorSpace,TYPE_9CLR,int
ColorSpace,TYPE_8CLR,int
ColorSpace,TYPE_7CLR,int
ColorSpace,TYPE_6CLR,int
ColorSpace,TYPE_5CLR,int
ColorSpace,TYPE_4CLR,int
ColorSpace,TYPE_3CLR,int
ColorSpace,TYPE_2CLR,int
ColorSpace,TYPE_CMY,int
ColorSpace,TYPE_CMYK,int
ColorSpace,TYPE_HLS,int
ColorSpace,TYPE_HSV,int
ColorSpace,TYPE_GRAY,int
ColorSpace,TYPE_RGB,int
ColorSpace,TYPE_Yxy,int
ColorSpace,TYPE_YCbCr,int
ColorSpace,TYPE_Luv,int
ColorSpace,TYPE_Lab,int
ColorSpace,TYPE_XYZ,int
ColorSpace,serialVersionUID,long
NumberFormatException,serialVersionUID,long
NumberFormatException,serialVersionUID,long
NumberFormatException,serialVersionUID,long
BaselineResizeBehavior,OTHER,BaselineResizeBehavior
BaselineResizeBehavior,CENTER_OFFSET,BaselineResizeBehavior
BaselineResizeBehavior,CONSTANT_DESCENT,BaselineResizeBehavior
BaselineResizeBehavior,CONSTANT_ASCENT,BaselineResizeBehavior
Region,INCLUDE_COMMON,int
Region,INCLUDE_B,int
Region,INCLUDE_A,int
Region,bands,int[]
Region,endIndex,int
Region,hiy,int
Region,hix,int
Region,loy,int
Region,lox,int
Region,WHOLE_REGION,Region
Region,EMPTY_REGION,Region
Region,GROW_SIZE,int
Region,INIT_SIZE,int
Point,y,int
Point,x,int
AccessibleStateSet,states,Vector<AccessibleState>
Window,accessibleContext,AccessibleContext
Window,eventCache,EventQueueItem[]
Window,backgroundEraseDisabled,boolean
Window,isPacked,boolean
Window,RIGHT_ALIGNMENT,float
Window,LEFT_ALIGNMENT,float
Window,BOTTOM_ALIGNMENT,float
Window,CENTER_ALIGNMENT,float
Window,TOP_ALIGNMENT,float
Window,incRate,int
Window,isInc,boolean
Window,eventMask,long
Window,windowFocusListenerK,String
Window,windowStateListenerK,String
Window,hierarchyBoundsListenerK,String
Window,hierarchyListenerK,String
Window,inputMethodListenerK,String
Window,windowListenerK,String
Window,ownedWindowK,String
Window,textListenerK,String
Window,mouseWheelListenerK,String
Window,mouseMotionListenerK,String
Window,mouseListenerK,String
Window,keyListenerK,String
Window,itemListenerK,String
Window,focusListenerK,String
Window,containerListenerK,String
Window,componentListenerK,String
Window,adjustmentListenerK,String
Window,actionListenerK,String
Window,windowClosingException,RuntimeException
Window,inputMethodListener,InputMethodListener
Window,mouseWheelListener,MouseWheelListener
Window,mouseMotionListener,MouseMotionListener
Window,mouseListener,MouseListener
Window,keyListener,KeyListener
Window,hierarchyBoundsListener,HierarchyBoundsListener
Window,hierarchyListener,HierarchyListener
Window,focusListener,FocusListener
Window,componentListener,ComponentListener
Window,newEventsOnly,boolean
Window,componentOrientation,ComponentOrientation
Window,maxSizeSet,boolean
Window,maxSize,Dimension
Window,prefSizeSet,boolean
Window,prefSize,Dimension
Window,minSizeSet,boolean
Window,minSize,Dimension
Window,LOCK,Object
Window,focusTraversalKeys,Set<AWTKeyStroke>[]
Window,popups,Vector<PopupMenu>
Window,dropTarget,DropTarget
Window,enabled,boolean
Window,visible,boolean
Window,ignoreRepaint,boolean
Window,bufferStrategy,BufferStrategy
Window,locale,Locale
Window,cursor,Cursor
Window,peerFont,Font
Window,font,Font
Window,background,Color
Window,foreground,Color
Window,height,int
Window,width,int
Window,y,int
Window,x,int
Window,appContext,AppContext
Window,parent,Container
Window,peer,ComponentPeer
Window,modalAppContext,AppContext
Window,modalComp,Component
Window,SEARCH_HEAVYWEIGHTS,boolean
Window,INCLUDE_SELF,boolean
Window,preserveBackgroundColor,Color
Window,descendantsCount,int
Window,listeningBoundsChildren,int
Window,listeningChildren,int
Window,containerListener,ContainerListener
Window,layoutMgr,LayoutManager
Window,anchor,Object
Window,isTrayIconWindow,boolean
Window,isInShow,boolean
Window,inputContext,InputContext
Window,windowFocusListener,WindowFocusListener
Window,windowStateListener,WindowStateListener
Window,windowListener,WindowListener
Window,modalExclusionType,ModalExclusionType
Window,modalBlocker,Dialog
Window,showWithParent,boolean
Window,ownedWindowList,Vector<WeakReference<Window>>
Window,state,int
Window,OPENED,int
Window,disposerRecord,WindowDisposerRecord
Window,beforeFirstShow,boolean
Window,syncLWRequests,boolean
Window,systemSyncLWRequests,boolean
Window,icons,List<Image>
Window,warningString,String
ComponentOrientation,UNKNOWN,ComponentOrientation
ComponentOrientation,RIGHT_TO_LEFT,ComponentOrientation
ComponentOrientation,LEFT_TO_RIGHT,ComponentOrientation
Container,accessibleContext,AccessibleContext
Container,eventCache,EventQueueItem[]
Container,backgroundEraseDisabled,boolean
Container,isPacked,boolean
Container,RIGHT_ALIGNMENT,float
Container,LEFT_ALIGNMENT,float
Container,BOTTOM_ALIGNMENT,float
Container,CENTER_ALIGNMENT,float
Container,TOP_ALIGNMENT,float
Container,incRate,int
Container,isInc,boolean
Container,eventMask,long
Container,windowFocusListenerK,String
Container,windowStateListenerK,String
Container,hierarchyBoundsListenerK,String
Container,hierarchyListenerK,String
Container,inputMethodListenerK,String
Container,windowListenerK,String
Container,ownedWindowK,String
Container,textListenerK,String
Container,mouseWheelListenerK,String
Container,mouseMotionListenerK,String
Container,mouseListenerK,String
Container,keyListenerK,String
Container,itemListenerK,String
Container,focusListenerK,String
Container,containerListenerK,String
Container,componentListenerK,String
Container,adjustmentListenerK,String
Container,actionListenerK,String
Container,windowClosingException,RuntimeException
Container,inputMethodListener,InputMethodListener
Container,mouseWheelListener,MouseWheelListener
Container,mouseMotionListener,MouseMotionListener
Container,mouseListener,MouseListener
Container,keyListener,KeyListener
Container,hierarchyBoundsListener,HierarchyBoundsListener
Container,hierarchyListener,HierarchyListener
Container,focusListener,FocusListener
Container,componentListener,ComponentListener
Container,newEventsOnly,boolean
Container,componentOrientation,ComponentOrientation
Container,maxSizeSet,boolean
Container,maxSize,Dimension
Container,prefSizeSet,boolean
Container,prefSize,Dimension
Container,minSizeSet,boolean
Container,minSize,Dimension
Container,LOCK,Object
Container,focusTraversalKeys,Set<AWTKeyStroke>[]
Container,popups,Vector<PopupMenu>
Container,dropTarget,DropTarget
Container,enabled,boolean
Container,visible,boolean
